crd,subsidiaries
46585,154425
46585,290012
46585,289751
46585,289550
46585,289202
46585,36509
46585,158744
46585,288053
46585,175228
46585,284464
46585,282791
46585,164469
46585,137887
46585,17917
46585,120934
46585,292280
46585,292449
46585,292450
46585,288050
46585,296116
46585,292552
46585,170801
46585,226598
46585,165796
46585,165782
46585,167263
46585,160080
46585,160157
46585,158784
46585,152294
46585,148943
46585,144537
46585,137519
46585,146043
46585,142979
46585,142922
46585,138208
46585,135952
46585,134009
46585,111871
46585,120936
46585,114716
46585,109106
46585,109099
46585,107580
46585,136979
46585,108260
23122,131940
158911,167475
1101,288259
1101,300152
1101,28041
1101,171003
1101,169065
1101,147353
1101,299870
1101,128356
1101,160878
1101,106960
1101,106975
1101,41795
1101,105377
1101,6959
1101,34754
1101,106800
1101,108633
15794,150564
15794,29357
15794,41784
15794,105455
20004,47477
20004,27369
20004,7117
20004,2762
20004,19739
25927,109516
25927,6848
25927,7784
25927,17507
25927,13041
17820,105012
17820,108094
583,107758
583,13042
583,107754
583,41848
583,106838
583,7654
583,8174
152399,138756
152399,107719
152399,24497
152399,108658
152399,157107
152399,142968
152399,113606
152399,169589
152399,190
32087,164164
32087,164163
32087,13349
32087,105297
10249,133763
10249,5435
10249,13626
10249,42803
10249,37449
10249,146
10249,21774
10249,5967
10249,7461
10249,23131
10249,10232
10249,13158
10249,20068
146871,305688
159054,139164
159054,153442
286665,163011
7452,285297
7452,283775
7452,283519
7452,282933
7452,282598
7452,164593
7452,106715
104002,128319
104002,149758
104002,144981
104002,104412
104002,134956
104002,133169
104002,133171
40657,149124
40657,118442
40657,14752
40657,104591
31172,31404
31172,31409
135423,161668
36865,118515
136791,122199
136791,290081
24746,104415
43981,110035
21946,137894
28373,165188
134888,140492
10116,123647
39999,102280
103705,143719
103705,121263
103705,109648
103705,168551
103705,107173
103705,31194
103705,164530
103705,18466
103705,139512
103705,135603
103705,117198
103705,149936
103705,107997
136453,105826
37554,111046
37554,106069
37554,104163
37554,6940
37554,7870
37554,111514
37554,5633
37554,119855
37554,18476
11869,156933
11869,6627
11869,108477
11869,14549
11869,25900
11869,107445
11869,104474
11869,106998
11869,122046
43200,111514
43200,10215
43200,36559
43200,5633
124156,149329
47224,37404
47224,43705
47224,103899
47224,102500
47224,13822
47224,31306
47224,3466
47224,41924
47224,47340
47224,46735
47224,47839
143365,170628
135956,143529
28784,144008
159397,158538
159397,160181
159397,160778
159397,137432
159397,135424
159397,142117
159397,105477
159397,3336
159397,40638
159397,119475
159397,30096
159397,108263
159397,158012
159397,39805
159397,129288
159397,107574
3989,159442
3989,148269
3989,108934
3989,106494
3989,111091
3989,37886
3989,2882
3989,36259
3989,107235
3989,21675
3989,34815
39600,106344
147058,154432
147058,15412
14549,110879
14549,173027
14549,122046
14549,11869
14549,156933
14549,106998
14549,6627
14549,104474
14549,25900
14549,108477
14549,107445
149305,158802
149305,288708
123717,161814
556,103846
556,7325
556,44821
120852,105541
127930,107887
127930,125202
23596,23122
136080,3989
136080,136865
136080,45744
136080,136016
136080,19242
136080,15340
136080,10299
136080,21644
136080,37886
136080,2882
136080,34815
136080,112624
136080,106256
136080,111289
136080,36259
136080,23302
136080,107235
136080,13572
136080,21675
136080,31299
136080,28872
45914,33019
45914,35413
45914,141724
45914,134284
45914,113728
45914,103917
45914,101900
45914,120636
45914,121705
41526,7683
15427,106926
121455,124567
121455,46902
44542,174297
104302,152209
104302,124679
104302,131711
104302,124676
104302,118595
104302,109449
103420,123092
159007,106747
277027,148243
277027,296968
41282,155392
172129,170945
4297,149644
4297,7897
122505,120043
17828,142783
44134,130955
42150,174328
39011,168116
39011,124567
37674,140485
37674,108178
37674,108180
37674,133243
37674,105559
37674,249
26989,15648
26989,24377
150077,161996
19523,114054
705,111787
705,128324
705,174904
705,139785
705,109439
705,149018
705,139749
705,25853
705,110653
705,6694
284576,164570
8197,163354
31995,109369
31995,108679
31995,24332
2347,162264
2347,292142
2347,284263
2347,168186
2347,161498
2347,121767
102760,34148
102760,46380
153777,7059
153777,133084
153777,119537
153777,15387
153777,17053
17774,111894
4100,132035
4100,105108
4100,108559
4100,469
4100,104552
4100,120680
4100,142558
4100,109457
4100,135051
4100,38642
4100,110227
4100,106843
4100,105776
4100,127003
4100,107105
4100,108069
4100,107059
4100,106614
4100,131526
4100,131322
4100,14007
4100,104507
4100,7691
4100,108928
4100,109787
4100,105067
158538,283873
158538,283238
158538,105477
158538,119475
158538,137432
158538,108263
158538,39805
158538,135424
158538,160778
158538,107574
158538,40638
158538,129288
158538,30096
100740,137315
100740,113692
100740,130896
100740,142280
100740,143416
100740,143407
100740,143423
100740,104435
150887,171272
103200,119012
38816,47079
38816,46106
38816,17685
10518,10205
10518,26506
10518,11176
10518,6321
10518,6363
146183,151829
146183,38642
146183,14007
146183,132035
146183,105108
146183,108559
146183,146514
146183,139904
146183,108928
146183,113930
146183,135051
146183,109457
146183,129052
146183,108069
146183,106843
146183,107105
146183,106614
146183,15647
146183,39438
146183,105247
1020,7449
299634,123635
299634,102500
299634,15853
42886,42885
42886,6822
42886,7897
154652,106863
132192,13225
10579,105010
47683,112559
47683,47658
47683,110618
47683,112161
47683,113972
47683,107095
47683,47268
47683,133402
47683,17454
47683,105764
47683,231
47683,106411
47683,108572
47683,44645
47683,111208
47683,132057
47683,105642
47683,105701
47683,105616
47683,139308
47683,132246
47683,107644
47683,106983
47683,140314
47683,128557
47683,36671
47683,7560
47683,40655
47683,106108
47683,121942
47683,112330
47683,107831
47683,14508
47683,107797
47683,35693
47683,18303
47683,41262
47683,41410
151812,168458
151812,150012
10863,118212
10863,136836
120128,283146
133104,140139
152144,128491
145896,138421
147796,148240
166535,175430
166535,154760
166535,153966
13041,301896
13041,299736
13041,288590
13041,171752
13041,168741
13041,148239
13041,148045
13041,133196
13041,115324
13041,108273
13041,108281
13041,7784
13041,104555
13041,17507
7461,7684
7461,109011
7461,25803
7461,126090
7461,13318
7461,505
7461,3866
7461,171070
7461,10205
7461,110518
7461,108604
7461,165127
7461,421
7461,154149
7461,133763
7461,23131
7536,114335
35205,298719
46957,1834
22898,104599
22898,38383
22898,110424
22898,10306
22898,3036
22898,109483
22898,108784
22898,104532
22898,105158
22898,107296
22898,108290
22898,106982
22898,108987
7110,47582
7110,143668
7110,142373
7110,25910
7110,109391
7110,11173
17079,142108
112766,127333
285573,119128
285573,165689
7369,286069
7369,285620
7369,151692
7369,104979
7369,154461
7369,104983
7369,161544
7369,162075
7369,143238
7369,104885
7369,6939
7369,141854
7369,125601
7369,105360
7369,107584
7369,107590
7369,109923
7369,107155
7369,109985
7369,126572
139512,143719
139512,109648
139512,168551
139512,107173
139512,31194
139512,121263
139512,164530
139512,107997
139512,149936
139512,103705
139512,18466
139512,117198
139512,135603
23328,165620
23328,145876
23328,134172
134036,30761
145115,154219
153319,308759
153319,294015
153319,300006
153319,300220
153319,111616
153319,287937
153319,157379
153319,167163
153319,170640
153319,153006
47654,127443
19066,112129
35519,159128
375,307304
375,281264
145082,139992
146936,297750
104236,120064
104236,134459
104236,32211
104236,23304
104236,39293
104236,35519
31029,166617
31029,131534
104081,134555
29000,29357
29000,41784
29000,15794
29000,37549
29000,18558
131276,35805
47901,111279
36757,103934
36757,129052
36757,109935
36757,110227
36757,108928
36757,107059
36757,113930
36757,135051
36757,109457
36757,104552
36757,127003
36757,107938
36757,15647
36757,38642
36757,45943
36757,35682
36757,39636
36757,106843
36757,31334
36757,106614
4386,107713
4386,132354
4386,106998
4386,104474
4386,107436
4386,107439
4386,107445
4386,108477
4386,107437
4386,14549
4386,107435
4386,107433
4386,6627
4386,104845
4386,25900
4386,120420
4386,110981
4386,10
142271,47927
142271,109621
345,10582
345,13686
345,34633
345,29462
345,103759
345,5958
345,7665
345,16100
345,17525
133068,132377
133068,19616
133068,11025
133068,487
133068,133204
133068,110841
133068,104973
133068,106487
133068,133366
133068,126292
4095,142463
4095,833
4095,107622
4095,15840
4095,14251
4095,615
44962,7569
44962,115927
37818,168549
14428,163123
14428,111457
128343,147941
6075,15950
6075,15840
6075,615
6075,34754
6075,14251
6075,104552
6075,107622
6075,6695
6075,17580
6075,4095
6075,8503
48015,109036
145009,119340
43,3960
126588,171810
19517,110228
105093,117028
144981,149758
144981,104412
144981,134956
144981,133169
144981,133171
144981,104002
28683,287603
159712,101600
159712,125648
159712,35747
159712,134922
131837,105172
47437,45466
47437,47786
45899,168956
45899,148519
45899,147255
45899,146221
45899,145166
45899,136678
45899,133116
45899,108118
45899,109609
45899,8158
109906,140614
170062,157034
170062,157909
170062,107144
170062,224519
170062,107680
170062,110045
170062,109684
170062,31052
170062,111470
112219,112638
112219,103806
112219,15776
112219,37216
112219,117302
112219,109399
112219,41791
288254,13134
288254,174378
288254,154302
15853,299634
15853,123635
15853,102500
149691,168311
149691,168310
149691,150510
149691,141772
149691,117590
149691,112493
43201,25843
148091,110377
148091,32460
30782,114464
30782,47650
30782,31648
42854,282726
42854,118025
18554,104601
18554,171570
18554,109662
18554,111694
121221,128324
121221,174904
121221,139785
121221,109439
121221,110653
121221,149018
121221,139749
121221,25853
121221,6694
121221,705
23330,160972
127042,127236
3248,793
3248,28218
29795,152562
29795,150077
43177,18697
43177,14503
43177,151152
43177,170628
43177,143365
43177,141363
43177,30613
43177,10299
43177,109485
43177,34643
43177,104761
43177,30999
43177,137888
43177,145454
43177,32444
43177,15340
43177,13572
43177,10358
43177,105644
43177,165436
43177,124446
18329,39310
18329,22010
18329,7471
7749,47645
16337,140292
16337,131563
16337,32444
16337,137888
16337,35545
296764,300863
296764,299322
22786,109369
22786,108679
22786,31995
22786,24332
10292,107621
10292,107472
10292,106482
124515,146145
124515,143956
22123,138258
22123,136172
22123,138238
22123,138235
22123,134848
7072,132939
7072,7388
7072,146384
33726,33725
133549,8509
133549,104162
40261,109016
40261,16076
8073,117531
147069,112246
15407,144908
111645,115371
15807,114290
15807,157789
15807,109933
10151,170739
10151,154801
10151,109550
10151,14455
10151,19685
150503,154368
152657,129673
7862,135708
7862,119003
7862,29645
7862,105426
7862,108513
7862,105724
7862,107223
7862,104967
7862,107807
7862,38030
7862,106468
7862,10409
7862,36929
7862,7834
7862,106006
7862,104979
7862,2682
7862,104981
7862,104983
147929,139543
14344,116857
47042,162043
298809,132070
298809,109018
298809,169804
30862,111923
157067,305963
157067,35230
121439,159105
121439,146313
127818,154431
294205,164912
286380,175159
37437,37216
35682,306760
35682,103848
35682,15883
35682,173734
35682,148477
35682,172662
35682,172663
35682,118787
35682,143809
35682,30016
35682,7174
35682,45943
35682,13494
35682,15634
35682,130745
35682,46106
35682,150987
35682,147382
35682,103934
35682,31334
26984,143668
26984,141445
26984,142373
26984,4082
26984,122003
26984,7110
26984,25910
26984,11173
31538,147782
42912,42718
104458,113811
15871,169471
628,146615
628,106275
628,105994
130740,122529
130740,32661
130740,7432
123762,290571
123762,290570
123762,172518
40744,106908
133366,19616
133366,133068
133366,132377
133366,133204
133366,126292
133366,487
133366,11025
133366,104973
133366,106487
133366,110841
40178,144603
40178,169439
40178,111079
40178,107269
17525,43882
17525,345
17525,13686
17525,34633
17525,6945
17525,5958
17525,103759
17525,7665
17525,16100
17525,17438
17525,10582
142977,124728
289055,288881
113930,146067
113930,172658
113930,143299
113930,157565
113930,151829
113930,129052
113930,15647
173725,35560
281242,249787
126258,172702
38993,106691
282643,113892
282643,104457
18334,115927
18334,44962
18334,7569
18334,114050
18334,110709
20472,283081
20472,175092
20472,469
20472,158084
20472,134392
20472,155584
20472,106940
20472,138123
20472,121876
20472,110687
20472,104626
20472,160255
20472,104554
20472,108580
20472,107157
20472,107168
38182,146973
31448,32034
29367,4125
150063,134284
299033,167459
288416,169354
288416,285106
288416,133025
288416,44337
164763,138653
16569,170847
146092,2528
146092,122836
146092,106340
146092,129119
149021,170485
149021,114335
149021,104783
113748,283996
118757,109509
112525,285164
112525,108031
140142,149659
132350,127498
7685,13373
25567,143597
25567,161684
25567,111925
25567,612
25567,154957
25567,149003
25567,289358
25567,104559
150459,160914
153574,128491
45818,45451
142518,141775
103899,167429
103899,8326
143221,288711
143221,289848
143221,157103
143221,162748
15246,173726
171843,170560
171843,14178
117736,122494
117736,121783
117736,120789
117736,120570
117736,22589
117736,119003
117736,115405
117736,113515
117736,15296
117736,47086
124850,106507
30833,132837
30833,150272
10690,105146
290210,145037
39631,1326
39631,106951
39631,106473
39631,108970
39631,42159
39631,1625
39631,42890
39631,25025
39631,29106
39631,111528
26991,120888
39491,36354
6959,288259
6959,28041
6959,171003
6959,169065
6959,147353
6959,299870
6959,146681
6959,128356
6959,1101
6959,160878
6959,34754
6959,41795
6959,106975
6959,106800
6959,105377
6959,106960
6959,108633
35794,104343
112638,41791
112638,37216
112638,117302
112638,131165
112638,112219
112638,15776
112638,103806
170506,304214
170506,304932
168935,295859
283250,297506
283250,297497
283250,282575
45053,148144
33856,38339
33856,135405
33856,142785
33856,106156
290605,285851
290605,154680
290605,40375
298717,41970
2525,141392
2525,154558
2525,139666
2525,139526
2525,109596
2525,104518
2525,109112
2525,37306
2525,105075
37532,110757
37532,875
45646,112058
45646,13109
289605,293908
148477,306760
148477,103848
148477,15883
148477,173734
148477,31334
148477,103934
148477,172663
148477,118787
148477,13494
148477,143809
148477,30016
148477,7174
148477,45943
148477,15634
148477,130745
148477,46106
148477,150987
148477,147382
148477,172662
148477,35682
840,160214
840,111168
840,139135
840,6363
840,26506
840,108257
299274,299398
299274,137658
35233,43875
35233,6822
35233,3198
35233,47326
35233,7897
35233,42886
45179,141729
45179,141724
45179,134284
45179,124659
45179,121705
45179,120636
45179,113728
45179,101900
45179,100820
45179,45914
45179,103917
45179,102620
30032,164519
23505,165821
158816,174304
647,108527
35723,125920
167438,297129
4039,6627
4039,42159
4039,36671
4039,25900
4039,14549
4039,8192
4039,7560
281119,162006
281119,144908
281119,15407
281119,146337
152338,134430
152338,165140
